Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
NT,2022-04-14,23:59:00,Public Intoxication,East 6th Street And Trinity Street,,ACT,APD Do Not Use,8400,Black or African American,Male
NT,2022-01-19,20:24:00,Misdemeanor Theft C - Less Than $100,500 Block Congress Avenue,,ACT,APD Do Not Use,7615,Black or African American,Male
NT,2021-11-28,14:30:00,Possession Of Drug Paraphernalia,300 Block Congress Avenue,,IN,APD Do Not Use,7284,White,Male
NT,2022-05-21,20:33:00,Public Intoxication,101 Red River Street,,IN,APD Do Not Use,7837,White,Female
NT,2022-01-23,0:00:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,8422,Hispanic or Latino,Male
NT,2021-10-31,0:31:00,Disorderly Conduct - Fighting,407 East 6th Street,,TERM,APD Do Not Use,8126,Other,Male
NT,2021-12-01,2:24:00,Public Intoxication,200 Block East 5th Street,,TERM,APD Do Not Use,8674,White,Female
TR,2022-04-18,23:59:00,Pedestrian On Roadway,7th Street And Trinity Street,,IN,APD Do Not Use,7769,Black or African American,Male
NT,2022-03-12,0:00:00,Public Intoxication,300 East 6th Street,,TERM,APD Do Not Use,6174,White,Male
NT,2021-11-17,18:22:00,Public Intoxication,101 Red River Street,,TERM,APD Do Not Use,8378,Hispanic or Latino,Male
NT,2022-05-03,2:07:00,Disorderly Conduct - Fighting,511 Rio Grande Street,,ACT,APD Do Not Use,9100,White,Female
NT,2022-06-25,23:35:00,Public Intoxication,300 Block East 6th Street,,TERM,APD Do Not Use,8570,White,Male
NT,2021-10-17,2:04:00,Public Intoxication,402 East 6th Street,,IN,APD Do Not Use,8289,Hispanic or Latino,Female
NT,2022-05-15,2:00:00,Public Intoxication,Trinity Street And East 6th Street,,ACT,APD Do Not Use,8953,Black or African American,Male
NT,2022-04-17,2:10:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,IN,APD Do Not Use,8345,White,Female
NT,2021-12-20,6:30:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2021-11-06,23:15:00,Public Intoxication,East 6th Street At Trinity Street,,IN,APD Do Not Use,8289,Black or African American,Female
TR,2022-07-26,2:31:00,Pedestrian On Roadway,EAST 6TH STREET,TRINITY STREET,ACT,Austin Police Department,7796,Other,Male
TR,2022-06-26,20:00:00,Pedestrian On Roadway,"E, 5TH STREET",LAVACA STREET,ACT,,AP9229,White,Male
TR,2022-08-24,23:21:00,Pedestrian Walking Against Light,E. 6TH STREET,TRINITY STREET,ACT,Austin Police Department,9239,White,Male
TR,2022-08-12,12:26:00,Pedestrian Walking Against Light,500 BLOCK BRAZOS,,ACT,Austin Police Department,6145,Black,Male
NT,2022-09-26,13:16:00,Simple Assault By Contact,805 NECHES STREET,,TERM,Austin Police Department,7705,Black,Female
TR,2022-08-06,0:01:00,Pedestrian On Roadway,500 BLOCK OF NUECES STREET,,ACT,Austin Police Department,7780,Black,Male
TR,2022-09-28,19:32:00,Pedestrian On Roadway,500 EAST 7TH STREET,,IN,Austin Police Department,7699,Black,Male
OR,2022-09-28,16:09:00,Pedestrian In Roadway/City Ordinance,600 WEST 4TH STREET,,ACT,Austin Police Department,7884,Other,Male
TR,2022-09-27,2:00:00,Pedestrian On Roadway,411 EAST 6TH STREET,,TERM,Austin Police Department,9252,Black,Male
TR,2022-09-29,8:50:00,Pedestrian On Roadway,707 EAST CESAR CHAVEZ STREET,,TERM,Austin Police Department,8289,Black,Male
NT,2022-08-24,3:45:00,Simple Assault By Contact,1710 EAST 2ND STREET,,ACT,,,White,Male
NT,2021-11-20,1:34:00,Disorderly Conduct - Fighting,400 EAST 6TH STREET,,TERM,APD Do Not Use,8126,Black or African American,Female
NT,2022-05-01,0:36:00,Disorderly Conduct - Fighting,400 East 6th Street,,IN,APD Do Not Use,8674,White,Female
NT,2022-06-16,15:43:00,Simple Assault By Contact,525 North Lamar Boulevard,,ACT,APD Do Not Use,9097,Black or African American,Male
NT,2021-11-01,1:16:00,Public Intoxication,East 6th Street At Trintiy Street,,IN,APD Do Not Use,8289,Hispanic or Latino,Male
NT,2021-11-15,15:20:00,Theft C - Less Than $100,CONGRESS,,ACT,Other Agency,7764,Hispanic or Latino,Female
NT,2022-03-19,0:24:00,Simple Assault By Contact,409 East 6th Street,,IN,APD Do Not Use,8347,Hispanic or Latino,Female
NT,2022-05-28,2:40:00,Disorderly Conduct - Fighting,717 East 7th Street,,TERM,APD Do Not Use,8674,Black or African American,Female
NT,2021-11-19,13:59:00,Camping - State Law,600 SABINE STREET,,TERM,APD Do Not Use,7408,Hispanic or Latino,Male
NT,2022-04-02,22:51:00,Public Intoxication,2538 Guadalupe Street,,ACT,APD Do Not Use,9252,White,Male
NT,2021-10-04,13:07:00,Pedestrian In Roadway/City Ordinance,500 BLOCK BRAZOS STREET,,TERM,APD Do Not Use,5193,Black or African American,Male
NT,2022-04-10,12:20:00,Human Waste,600 East 6th Street,,TERM,APD Do Not Use,7284,White,Male
NT,2021-10-29,2:34:00,Public Intoxication,22nd Street At San Antonio Street,,TERM,APD Do Not Use,9271,Hispanic or Latino,Male
NT,2022-03-12,0:00:00,Public Intoxication,607 San Jacinto Boulevard,,TERM,APD Do Not Use,8347,White,Female
NT,2021-10-04,9:06:00,"Sitting, Lying Down, Sleeping Outdoors",700 BLOCK CONGRESS AVENUE,,ACT,APD Do Not Use,5193,Hispanic or Latino,Female
TR,2022-05-09,14:00:00,Pedestrian On Roadway,2021 Guadalupe Street,,TERM,APD Do Not Use,9461,White,Female
NT,2022-08-19,17:10:00,Public Intoxication,West 3rd Street At Lavaca Street,,ACT,APD Do Not Use,8201,White,Male
NT,2021-12-11,23:46:00,Public Intoxication,701 Congress Avenue,,ACT,APD Do Not Use,7245,White,Male
NT,2022-07-24,1:40:00,Public Intoxication,408 East 6th Street,,ACT,APD Do Not Use,9239,Black or African American,Male
NT,2022-05-13,1:44:00,Public Intoxication,East 6th Street And Neches Street,,ACT,APD Do Not Use,5145,White,Male
NT,2021-12-14,9:31:00,Public Intoxication,1213 Sabine Street,,IN,APD Do Not Use,7517,Hispanic or Latino,Male
NT,2021-12-30,1:40:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2022-02-28,2:21:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2022-09-13,11:34:00,Camping - State Law,PACK SADDLE PADS,,DELC,,AP6645,BLACK,Male
OR,2022-09-13,11:34:00,Camping In A Public Place,PACK SADDLE PADS,,DELC,,AP6645,BLACK,Male
NT,2021-12-18,2:15:00,Disorderly Conduct - Fighting,500 Trinity Street,,TERM,APD Do Not Use,7597,White,Male
NT,2022-03-14,23:59:00,Public Intoxication,401 East 6th Street,,IN,APD Do Not Use,8289,Black or African American,Female
NT,2021-12-16,10:06:00,"Sitting, Lying Down, Sleeping Outdoors",600 Brazos Street,,IN,APD Do Not Use,5193,Black or African American,Male
NT,2022-05-08,4:30:00,Failure To Identify - Refuse,10 Block West 6th Street,,ACT,APD Do Not Use,7804,Black or African American,Female
NT,2022-05-10,18:25:00,Public Intoxication,911 East 2nd Street,,ACT,APD Do Not Use,7508,Black or African American,Male
NT,2021-11-12,0:03:00,Public Intoxication,300 Block East 6th Street,,TERM,APD Do Not Use,8205,White,Male
NT,2022-03-14,11:26:00,"Sitting, Lying Down, Sleeping Outdoors",500 Brazos Street,,TERM,APD Do Not Use,7408,White,Female
NT,2021-12-24,0:32:00,Simple Assault By Contact,500 Block Trinity Street,,TERM,APD Do Not Use,8425,Black,Male
NT,2022-04-19,23:59:00,Public Intoxication,810 Red River Street,,IN,APD Do Not Use,7705,Hispanic or Latino,Male
NT,2022-05-11,21:23:00,Consuming Alcohol In A Public Street,100 Block West 6th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2021-12-27,21:58:00,Public Intoxication,901 East 5th Street,,IN,APD Do Not Use,8936,Hispanic or Latino,Male
NT,2022-08-13,2:35:00,Disorderly Conduct - Fighting,300 E 6TH ST,,TERM,Other Agency,7245,Hispanic or Latino,Male
NT,2022-06-27,7:00:00,Disorderly Conduct-Indecent Exposure #,107 East 10th Street,,ACT,APD Do Not Use,6136,White,Male
NT,2021-11-19,14:00:00,Camping - State Law,600 Sabine Street,,TERM,APD Do Not Use,5193,Black or African American,Male
NT,2022-07-24,16:00:00,Public Intoxication,213 East 6th Street,,ACT,APD Do Not Use,8378,,
NT,2022-03-11,12:30:00,"Sitting, Lying Down, Sleeping Outdoors",617 Congress Avenue,,IN,APD Do Not Use,7408,White,Male
NT,2022-02-11,2:11:00,Disorderly Conduct - Fighting,700 Block Trinity Street,,IN,APD Do Not Use,8674,Hispanic or Latino,Male
NT,2022-04-06,23:12:00,Alcohol - Minor Driving Under Influence,W US 290 HWY,,ACT,Other Agency,8701,White,Male
NT,2022-06-20,1:50:00,Public Intoxication,101 Red River Street,,TERM,APD Do Not Use,8345,White,Male
NT,2022-08-07,9:00:00,Disorderly Conduct-Indecent Exposure #,500 Block West 10th Street,,ACT,APD Do Not Use,6781,Black or African American,Male
NT,2022-07-05,22:36:00,Public Intoxication,West 10th Street At Colorado Street,,ACT,APD Do Not Use,8944,White,Male
NT,2022-03-05,2:32:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,IN,APD Do Not Use,7804,Black or African American,Female
NT,2021-10-21,2:44:00,Gaming - Cards; Dice; Or Balls,400 Block East 6th Street South Alley,,TERM,APD Do Not Use,8674,Black or African American,Male
NT,2021-12-21,13:18:00,"Sitting, Lying Down, Sleeping Outdoors",600 Sabine Street,,TERM,APD Do Not Use,8110,Hispanic or Latino,Male
TR,2021-12-05,0:00:00,Pedestrian On Roadway,500 East 7th Street,,ACT,APD Do Not Use,7203,Black or African American,Female
TR,2022-05-29,3:34:00,Pedestrian On Roadway,7th Street And Sabine Street,,ACT,APD Do Not Use,8888,Black or African American,Male
NT,2021-11-07,1:10:00,Public Intoxication,400 Block East 5th Street,,TERM,APD Do Not Use,8888,,
NT,2022-07-23,4:24:00,Public Intoxication,North Ih35 At East 7th Street,,TERM,APD Do Not Use,8205,Hispanic or Latino,Male
NT,2022-08-03,0:01:00,Public Intoxication,East 7th Street At Red River Street,,ACT,APD Do Not Use,8400,Black or African American,Male
NT,2021-12-02,0:46:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2022-07-14,7:31:00,Camping in a Public Area,S CONGRESS AVE,,TERM,Other Agency,6645,White,Male
NT,2022-03-21,1:55:00,Disorderly Conduct - Fighting,400 East 6th Street,,TERM,APD Do Not Use,7804,White,Male
NT,2021-10-31,1:51:00,Disorderly Conduct - Fighting,411 EAST 6TH STREET,,IN,APD Do Not Use,8289,Hispanic or Latino,Male
NT,2021-11-19,13:59:00,Littering,600 Sabine Street,,TERM,APD Do Not Use,7408,Hispanic or Latino,Male
NT,2022-04-23,2:00:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,8345,White,Female
NT,2022-01-23,3:20:00,Public Intoxication,2404 Rio Grande Street,,IN,APD Do Not Use,9121,Hispanic or Latino,Male
NT,2022-05-10,0:01:00,Public Intoxication,4700 West Guadalupe Street,,TERM,APD Do Not Use,9057,White,Male
NT,2022-07-22,23:38:00,Public Intoxication,302 East 6th Street,,TERM,APD Do Not Use,9098,Black or African American,Male
NT,2022-01-31,16:30:00,Simple Assault By Contact,604 Brazos Street,,IN,APD Do Not Use,7870,White,Male
NT,2022-05-18,0:00:00,Public Intoxication,56 East Avenue,,TERM,APD Do Not Use,3564,White,Male
NT,2021-12-03,1:32:00,Disorderly Conduct - Fighting,409 East 6th Street,,TERM,APD Do Not Use,7597,White,Male
NT,2022-01-29,0:00:00,Public Intoxication,715 East 8th Street,,TERM,APD Do Not Use,6687,White,Male
NT,2021-11-02,12:22:00,Simple Assault By Contact-Non Family,300 Block East 5th Street,,TERM,APD Do Not Use,7203,Black or African American,Female
NT,2021-12-28,11:43:00,Public Intoxication,West 17th Street And San Antonio Street,,ACT,APD Do Not Use,8968,White,Male
NT,2021-12-26,12:12:00,Camping - State Law,600 Sabine Street,,TERM,APD Do Not Use,8110,Hispanic or Latino,Male
NT,2021-12-02,0:00:00,Public Intoxication,603 Sabine Street,,TERM,APD Do Not Use,6174,Black or African American,Male
NT,2022-04-02,1:58:00,Theft Of Service,400 Block East 6th Street,,IN,APD Do Not Use,8413,Black or African American,Male
NT,2022-06-26,19:40:00,Pedestrian In Roadway/City Ordinance,Brazos Street At East 6th Street,,TERM,APD Do Not Use,7435,Hispanic or Latino,Female
NT,2022-05-03,0:00:00,Possession Of Drug Paraphernalia,6th Street And Trinity Street,,IN,APD Do Not Use,8428,Black or African American,Male
NT,2021-12-09,9:28:00,Camping - State Law,100 East 10th Street,,IN,APD Do Not Use,5193,White,Male
NT,2022-03-26,23:28:00,Public Intoxication,600 Block Neches Street,,IN,APD Do Not Use,7769,White,Female
NT,2022-04-09,22:44:00,Disorderly Conduct - Abusive Language,West 4th Street And Colorado Street,,IN,APD Do Not Use,8201,Black or African American,Male
NT,2021-11-06,0:53:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,8205,White,Male
NT,2022-04-17,2:07:00,Simple Assault By Contact,607 Trinity Street,,IN,APD Do Not Use,8289,Hispanic or Latino,Female
NT,2022-08-06,10:08:00,Public Intoxication,500 East Cesar Chavez Street,,TERM,APD Do Not Use,7835,White,Male
NT,2022-08-30,0:01:00,Failure To Identify - Refuse,10th Street At Red River Street,,TERM,APD Do Not Use,6136,Black or African American,Male
NT,2022-08-17,10:25:00,Possession Of Drug Paraphernalia,500 Brazos Street,,IN,APD Do Not Use,8110,Black or African American,Male
OR,2022-09-13,11:34:00,Camping in a Public Area,PACK SADDLE PADS,,DELC,,AP6645,BLACK,Male
OR,2022-09-13,11:46:00,Camping In A Public Place,PACKSADDLE PASS,WEST BEN WHITE BOULEVARD,ACT,Austin Police Department,6645,White,Female
OR,2022-09-13,11:34:00,Camping In A Public Place,PACK SADDLE PASS AND WEST BEN WHITE BOULEVARD,,TERM,Austin Police Department,6645,Black,Male
NT,2021-10-28,8:45:00,Camping - State Law,2608 GONZALES STREET,,IN,APD Do Not Use,7080,Hispanic or Latino,Male
NT,2022-02-22,0:00:00,Public Intoxication,700 Block East 2nd Street,,IN,APD Do Not Use,5193,Black or African American,Male
NT,2021-10-17,22:56:00,Public Intoxication,East 3rd Street At Brazos Street,,IN,APD Do Not Use,9239,White,Female
NT,2022-07-29,1:00:00,Public Intoxication,310 Colorado Street,,ACT,APD Do Not Use,8425,White,Male
NT,2022-04-29,0:00:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,8354,White,Male
NT,2022-07-30,1:21:00,Disorderly Conduct - Fighting,325 East 6th Street,,ACT,APD Do Not Use,8428,White,Female
NT,2022-04-23,0:39:00,Public Intoxication,400 Block East 6th Street,,IN,APD Do Not Use,7769,Hispanic or Latino,Male
NT,2022-08-09,21:50:00,Disorderly Conduct-Indecent Exposure #,707 East Cesar Chavez Street,,ACT,APD Do Not Use,7796,Black or African American,Female
TR,2021-11-20,0:01:00,Pedestrian On Roadway,East 10th Street At Red River Street,,TERM,APD Do Not Use,7986,Black or African American,Male
NT,2022-01-19,0:05:00,Public Intoxication,East 6th Street At Neches Street,,IN,APD Do Not Use,8345,White,Female
NT,2021-10-05,21:42:00,Disorderly Conduct - Fighting,500 Block Trinity Street,,IN,APD Do Not Use,8103,White,Male
NT,2022-01-20,2:00:00,Disorderly Conduct - Fighting,300 Block East 6th Street,,ACT,APD Do Not Use,7764,White,Male
NT,2021-12-16,9:55:00,"Sitting, Lying Down, Sleeping Outdoors",200 East 6th Street,,IN,APD Do Not Use,5193,White,Male
NT,2021-10-25,21:59:00,Possession Of Drug Paraphernalia,200 BLOCK EAST 6TH STREET,,IN,APD Do Not Use,7284,Black or African American,Male
NT,2022-04-24,0:13:00,Public Intoxication,720 West 6th Street,,TERM,APD Do Not Use,8668,White,Male
NT,2021-12-09,9:49:00,"Sitting, Lying Down, Sleeping Outdoors",300 Block Congress Avenue,,IN,APD Do Not Use,5193,Black or African American,Male
NT,2021-12-17,1:27:00,Disorderly Conduct - Fighting,411 East 6th Street,,ACT,APD Do Not Use,7796,Black or African American,Female
NT,2022-04-19,1:00:00,Disorderly Conduct - Fighting,6th Street And Brazos Street,,IN,APD Do Not Use,8289,White,Male
NT,2022-06-03,0:00:00,Simple Assault By Contact,2600 Guadalupe Street,,ACT,APD Do Not Use,9424,Black or African American,Male
NT,2021-10-25,14:15:00,Possession Of Drug Paraphernalia,200 Block East 7th Street,,TERM,APD Do Not Use,7284,Black or African American,Male
NT,2021-12-24,2:23:00,Disorderly Conduct - Fighting,East 6th Street And Trinity Street,,IN,APD Do Not Use,8354,White,Male
NT,2022-07-29,1:25:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,8428,White,Female
NT,2022-08-13,11:33:00,Public Intoxication,East 8th Street At San Jacinto Boulevard,,TERM,APD Do Not Use,7986,White,Male
NT,2021-10-10,2:05:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,IN,APD Do Not Use,7804,,
NT,2022-03-05,23:15:00,Possession Of Drug Paraphernalia,500 Sabine Street,,IN,APD Do Not Use,8674,Black or African American,Female
NT,2022-06-17,0:54:00,Public Intoxication,501 East 8th Street,,TERM,APD Do Not Use,7451,Black or African American,Male
NT,2022-05-13,0:01:00,Criminal Mischief-Destruction Of Prop,2718 Guadalupe Street,,IN,APD Do Not Use,9424,Black or African American,Male
TR,2021-11-09,15:59:00,Pedestrian In Roadway City Ord,7100 BLOCK MANOR ROAD,,TERM,APD Do Not Use,8204,White,Male
NT,2022-06-18,5:00:00,Disorderly Conduct - Fighting,600 Trinity Street,,ACT,APD Do Not Use,8674,Black or African American,Male
NT,2022-03-03,8:15:00,Littering,1000 Brazos Street,,IN,APD Do Not Use,3968,White,Male
NT,2022-09-03,1:54:00,Public Intoxication,EAST 6TH STREET,,ACT,Austin Police Department,8888,Black,Male
NT,2022-09-18,12:11:00,Public Intoxication,5TH STREET AT SABINE STREET,,ACT,Austin Police Department,8149,White,Male
NT,2022-09-14,12:05:00,Possession Of Drug Paraphernalia,BRAZOS STREET,,IN,Austin Police Department,4556,Black,Male
NT,2022-08-27,1:25:00,Possession Of Tobacco,300 BLOCK EAST 6TH STREET,,ACT,Austin Police Department,7796,Black,Male
NT,2022-09-17,3:32:00,Public Intoxication,700 BLOCK EAST 7TH STREET,,ACT,Austin Police Department,8888,Black,Female
NT,2022-09-19,2:22:00,Public Intoxication,600 EAST 6TH STREET,,TERM,Austin Police Department,8888,White,Female
NT,2022-09-10,0:01:00,Public Intoxication,411 EAST 6TH STREET,,TERM,Austin Police Department,9239,White,Female
NT,2022-09-11,2:19:00,Public Intoxication,505 NECHES STREET,,TERM,Austin Police Department,8017,Black,Female
NT,2022-09-12,1:58:00,Public Intoxication,419 EAST 6TH STREET,,IN,Austin Police Department,9252,Black,Male
NT,2022-08-26,12:00:00,Public Intoxication,1213 SABINE STREET,,TERM,Austin Police Department,9364,White,Female
NT,2022-09-11,1:30:00,Disorderly Conduct - Fighting,EAST 6TH STREET AND SAN JACINTO BOULEVARD,,IN,Austin Police Department,8558,Black,Male
TR,2022-09-13,23:00:00,Pedestrian On Roadway,500 CONGRESS AVENUE,,ACT,Austin Police Department,7611,White,Male
NT,2022-09-22,7:28:00,Misdemeanor Theft C - Less Than $100,901 EAST 5TH STREET,,ACT,Austin Police Department,7257,White,Male
NT,2022-07-16,18:58:00,Public Intoxication,7TH STREET AND TRINITY STREET,,ACT,Austin Police Department,9098,White,Male
NT,2022-02-13,1:43:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,IN,APD Do Not Use,8674,,
NT,2022-03-20,0:53:00,Public Intoxication,500 Block East 6th Street,,TERM,APD Do Not Use,7765,White,Male
NT,2021-12-09,10:38:00,"Sitting, Lying Down, Sleeping Outdoors",600 Brazos Street,,TERM,APD Do Not Use,5193,White,Male
NT,2022-03-05,2:00:00,Public Intoxication,300 Block West 3rd Street,,TERM,APD Do Not Use,7785,White,Male
NT,2022-08-11,1:20:00,Disorderly Conduct - Fighting,318 Colorado Street,,TERM,APD Do Not Use,8888,Other,Male
NT,2022-01-30,22:30:00,Public Intoxication,710 West 6th Street,,TERM,APD Do Not Use,7764,Hispanic or Latino,Male
NT,2022-04-16,1:33:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,7804,Black or African American,Male
NT,2021-12-04,3:10:00,Disorderly Conduct - Fighting,6TH,TRINITY,TERM,Other Agency,8888,White,Male
NT,2022-03-11,7:30:00,"Sitting, Lying Down, Sleeping Outdoors",607 Congress Avenue,,TERM,APD Do Not Use,7408,White,Female
NT,2022-02-10,23:55:00,Consuming Alcohol In A Public Street,500 Block Neches Street,,ACT,APD Do Not Use,7796,Black or African American,Male
NT,2021-11-07,8:19:00,Possession Of Drug Paraphernalia,400 East 6th (South Alley),,IN,APD Do Not Use,7433,Black or African American,Male
TR,2022-04-22,4:07:00,Pedestrian On Roadway,700 Block East 7th Street,,IN,APD Do Not Use,7796,Hispanic or Latino,Male
NT,2022-03-17,20:22:00,Public Intoxication,Guadalupe Street And West 4th Street,,ACT,APD Do Not Use,9116,White,Male
NT,2022-08-12,18:35:00,Disorderly Conduct-Indecent Exposure #,901 East 5th Street,,TERM,APD Do Not Use,8740,White,Male
NT,2021-12-02,13:00:00,Public Intoxication,5th Street And Trinity Street,,TERM,APD Do Not Use,7769,Black or African American,Female
NT,2022-04-23,2:00:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,8345,White,Female
NT,2022-04-24,20:05:00,Public Intoxication,700 Block 12th Street,,IN,APD Do Not Use,9393,White,Male
NT,2022-02-18,0:00:00,Public Intoxication,300 Block East 6th Street,,IN,APD Do Not Use,8569,White,Male
NT,2022-08-27,2:24:00,Public Intoxication,East 6th Street At Trinity Street,,TERM,APD Do Not Use,8944,White,Male
NT,2022-03-15,23:59:00,Public Intoxication,6th Street And Neches Street,,IN,APD Do Not Use,8881,White,Male
NT,2022-03-21,1:50:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,7796,Black,Female
NT,2022-05-16,23:39:00,Public Intoxication,701 East 11th Street,,ACT,APD Do Not Use,8289,Black or African American,Male
NT,2022-03-05,1:49:00,Public Intoxication,807 East 4th Street (Native Bar),,TERM,APD Do Not Use,9271,,
NT,2021-12-31,2:00:00,Disorderly Conduct - Fighting,400 East 6th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
TR,2022-02-08,0:00:00,Pedestrian On Roadway,500 Block West 21st Street,,IN,APD Do Not Use,8573,Black or African American,Male
NT,2021-12-10,20:00:00,Public Intoxication,110 East 2nd Street,,TERM,APD Do Not Use,7764,Hispanic or Latino,Male
NT,2021-10-14,8:21:00,Possession Of Drug Paraphernalia,600 Block Brazos Street,,ACT,APD Do Not Use,4556,Black or African American,Male
NT,2022-05-10,19:02:00,Public Intoxication,3909 North Ih35,,IN,APD Do Not Use,8893,White,Male
TR,2022-03-21,22:45:00,Pedestrian Crossing Midblock,400 East Street,,ACT,APD Do Not Use,8570,Black or African American,Male
NT,2021-11-07,2:25:00,Public Intoxication,310 Colorado Street,,IN,APD Do Not Use,9254,White,Male
NT,2022-01-27,11:47:00,Camping - State Law,400 San Antonio Street,,IN,APD Do Not Use,5193,White,Male
NT,2021-12-03,0:00:00,Public Intoxication,500 Block Neches Street,,IN,APD Do Not Use,8201,White,Female
NT,2022-07-23,0:38:00,Public Intoxication,407 East 6th Street,,TERM,APD Do Not Use,9252,Hispanic or Latino,Male
NT,2022-01-10,1:22:00,Disorderly Conduct - Fighting,401 East 6th Street,,TERM,APD Do Not Use,8674,Hispanic or Latino,Male
NT,2022-05-31,23:26:00,Public Intoxication,300 Chicon Street,,TERM,APD Do Not Use,9400,Black or African American,Female
NT,2022-03-04,10:41:00,"Sitting, Lying Down, Sleeping Outdoors",300 Block West 3rd Street,,IN,APD Do Not Use,5193,White,Male
NT,2022-04-16,1:33:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,IN,APD Do Not Use,8428,Black or African American,Male
NT,2022-09-07,0:01:00,Public Intoxication,West 12th Street At Guadalupe Street,,ACT,APD Do Not Use,8909,White,Male
NT,2022-03-28,18:37:00,Public Intoxication,500 Block Congress Avenue,,ACT,APD Do Not Use,7837,White,Male
NT,2021-10-03,2:34:00,Disorderly Conduct - Fighting,400 BLOCK TRINITY STREET,,ACT,APD Do Not Use,8888,Hispanic or Latino,Male
NT,2022-02-13,1:43:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,8674,,
NT,2021-11-19,2:15:00,Failure To Identify - Refuse,615 Red River Street,,TERM,APD Do Not Use,8345,White,Female
NT,2022-03-04,11:28:00,Littering,607 Congress Avenue,,TERM,APD Do Not Use,7408,White,Female
NT,2022-08-04,10:57:00,"Sitting, Lying Down, Sleeping Outdoors",900 Block Brazos Street,,IN,APD Do Not Use,6136,Black or African American,Male
NT,2022-03-06,0:00:00,Public Intoxication,East 6th Street At Neches Street,,IN,APD Do Not Use,7837,Hispanic or Latino,Female
NT,2021-11-18,19:15:00,Possession Of Drug Paraphernalia,500 BLOCK NECHES STREET,,IN,APD Do Not Use,7804,Black or African American,Male
NT,2022-01-10,14:49:00,Failure To Identify - Refuse,500 Block West 21st Street,,IN,APD Do Not Use,9057,White,Male
NT,2022-02-26,22:30:00,Public Intoxication,505 Neches Street,,IN,APD Do Not Use,7870,Hispanic or Latino,Female
NT,2022-04-10,3:00:00,Disorderly Conduct - Fighting,700 Red River Street,,ACT,APD Do Not Use,7804,Black or African American,Male
NT,2021-12-16,1:00:00,Disorderly Conduct - Fighting,500 Block Brazos Street,,ACT,APD Do Not Use,8674,White,Male
NT,2022-06-18,0:00:00,Public Intoxication,700 Block West 6th Street,,ACT,APD Do Not Use,8354,Black or African American,Male
NT,2022-02-14,2:15:00,Public Intoxication,404 Rio Grande Street,,TERM,APD Do Not Use,8347,White,Male
NT,2022-03-27,1:42:00,Disregard Order Of A Police Officer,East 6th Street At Trinity Street,,IN,APD Do Not Use,7796,Black or African American,Female
NT,2022-03-17,23:13:00,Minor In Possession Of Alcohol,E 6TH ST,NECHES ST,TERM,Other Agency,8740,White,Male
NT,2022-06-23,13:50:00,"Sitting, Lying Down, Sleeping Outdoors",611 Congress Avenue,,ACT,APD Do Not Use,7284,White,Male
NT,2022-05-04,2:16:00,Disorderly Conduct - Fighting,400 East 6th Street,,ACT,APD Do Not Use,7796,Black or African American,Male
NT,2021-11-19,14:18:00,Camping - State Law,500 Trinity Street,,IN,APD Do Not Use,7408,Black or African American,Female
NT,2022-03-10,0:40:00,Simple Assault By Threat-Non Family,717 East 7th Street,,IN,APD Do Not Use,7796,Black or African American,Male
NT,2022-01-16,0:05:00,Public Intoxication,6th Street At Trinity Street,,IN,APD Do Not Use,8888,Black or African American,Male
NT,2022-01-14,12:04:00,Camping - State Law,400 San Antonio Street,,IN,APD Do Not Use,5193,Black or African American,Male
NT,2022-02-11,0:50:00,Failure To Identify - Refuse,600 Block Trinity Street,,TERM,APD Do Not Use,8888,Black or African American,Male
NT,2022-08-11,2:51:00,Gaming - Cards; Dice; Or Balls,500 NECHES STREET,,TERM,Austin Police Department,8428,Black,Male
NT,2022-09-28,1:01:00,Public Intoxication,325 EAST 6TH STREET,,ACT,Austin Police Department,8428,White,Male
